GOBP_REGULATION_OF_CELL_CYCLE,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_CELL_CYCLE,Aatf,Abl1,Abraxas1,Actl6a,Actr8,Akt1,Anapc1,Anapc15,Anapc2,Anapc4,Anapc5,Anapc7,Angel2,Anp32b,Apex1,Appl1,Appl2,Arid1a,Arid1b,Arid2,Asns,Atad5,Atr,Atrx,Aven,Babam1,Babam2,Bak1,Bap1,Bard1,Bax,Baz1b,Bccip,Bcl2l1,Bcl2l11,Bcl7a,Bcl7c,Bcr,Becn1,Bid,Bin1,Birc6,Bop1,Brcc3,Brd4,Brd7,Brd8,Bub3,Calr,Camk2b,Camk2d,Casp3,Ccar2,Ccnh,Ccnl1,Ccnl2,Cdc16,Cdc23,Cdc26,Cdc27,Cdc42,Cdc5l,Cdc73,Cdca8,Cdk1,Cdk10,Cdk11b,Cdk2,Cdk5,Cdk5rap1,Cdk5rap3,Cdk6,Cdk7,Cdk9,Cdkn1b,Cdkn2a,Celf1,Cenpv,Cep131,Cep250,Cep97,Cetn2,Cgref1,Chek1,Chek2,Chmp1a,Chmp2a,Chmp2b,Chmp3,Chmp4b,Chmp5,Chmp6,Chmp7,Chordc1,Chtf18,Cit,Cks2,Cltc,Cops5,Cpsf3,Crebbp,Crlf3,Csnk2a1,Csnk2a2,Ctc1,Ctdsp1,Ctnnb1,Cul3,Cul4a,Cul4b,Cul7,Dab2ip,Dach1,Dapk3,Dctn1,Ddb1,Ddx39b,Ddx3x,Dgkz,Dicer1,Dlg1,Dmap1,Dna2,Dpf2,Dr1,Drg1,Dync1h1,Dync1li1,Ecd,Eif2ak4,Eif4e,Eif4g1,Eif4g3,Ep400,Ercc2,Ercc3,Ezh2,Fen1,Fhl1,Fignl1,Flcn,Fnta,Fntb,Foxk1,Gigyf2,Gipc1,Git1,Gnai1,Gpsm2,Gtpbp4,H2ax,Haspin,Hdac3,Hexim1,Hmga2,Hmgb1,Hsp90ab1,Hspa2,Hspa8,Hus1,Ik,Ilkap,Incenp,Ing4,Inip,Ino80b,Insr,Ints3,Ints7,Iqgap1,Itgb1,Jade1,Jade3,Kat5,Kat7,Kif13a,Kif14,Kif20b,Kif23,Kif2c,Kif3b,Kifc1,Klhl22,Knstrn,Kntc1,Larp7,Lemd3,Lgmn,Lmnb1,Lsm10,Lsm11,Macroh2a1,Mad1l1,Mad2l1,Mad2l1bp,Map3k20,Map3k7,Mapk12,Mapk14,Mapk8,Mapre3,Mastl,Mbtd1,Mcrs1,Meaf6,Mecp2,Med1,Meis2,Men1,Mepce,Mettl13,Mettl3,Mki67,Mnat1,Mrgbp,Msh2,Mta3,Mybbp1a,Naa10,Nae1,Nat10,Nbn,Ncapd2,Ncapg2,Ncaph,Ncaph2,Nek7,Nek9,Nfrkb,Nle1,Nme6,Nop53,Npm1,Nras,Nsfl1c,Nsmce2,Nsun2,Nubp1,Nudt16,Numa1,Nup62,Obsl1,Orc1,Paf1,Pagr1a,Paxip1,Pbrm1,Pbx1,Pcid2,Pdcd6ip,Pdxp,Pebp1,Pes1,Pggt1b,Phactr4,Phb2,Phf10,Phip,Pik3c3,Pik3r4,Pin1,Pinx1,Pkn2,Plcg2,Plrg1,Plscr1,Pml,Pnpt1,Poc1a,Poldip2,Ppm1g,Ppp1r10,Ppp2ca,Ppp2r1a,Ppp2r5c,Prkaca,Prkacb,Prkdc,Prpf19,Prpf40a,Psme1,Psme2,Psme3,Psmg2,Psrc1,Pten,Ptpn11,Ptpn6,Pum1,Pum2,Racgap1,Rack1,Rad18,Rad21,Rad50,Rad51,Rad51c,Rad51d,Rad9a,Rae1,Ranbp1,Rb1,Rbl1,Rcc1,Rcc2,Rdx,Rhoa,Riok2,Rnaseh2b,Rpa2,Rpa3,Rpl17,Rpl23,Rpl24,Rpl26,Rprd1b,Rps15a,Rps27l,Rps6,Rps6kb1,Rptor,Rrm1,Rrp8,Ruvbl1,Ruvbl2,Scrib,Sde2,Senp6,Setd2,Sfpq,Sgf29,Sh3glb1,Sin3a,Sin3b,Sirt1,Sirt2,Smarca4,Smarca5,Smarcb1,Smarcc1,Smarcc2,Smarcd1,Smarcd2,Smarcd3,Smarce1,Smc4,Smc5,Smc6,Snd1,Son,Sox2,Spag5,Spc24,Spc25,Sra1,Srpk2,Stat3,Stat5b,Suv39h1,Tacc3,Tada3,Taf6,Taok1,Tardbp,Tcf3,Thoc1,Thoc5,Timeless,Tipin,Tiprl,Tmod3,Tom1l2,Topbp1,Tpr,Trim32,Trip13,Tsc1,Tsc2,Tsg101,Ttll12,Tubg1,Txlng,Uba3,Uchl5,Ufl1,Uhrf2,Usp16,Usp19,Usp28,Usp47,Vps4a,Vps4b,Vps72,Wac,Wapl,Wdr12,Wdr5,Wdr62,Wdr76,Wfs1,Wiz,Wnk1,Xpc,Xpo1,Yeats2,Yeats4,Ythdc2,Ythdf2,Ywhae,Ywhah,Zfyve19,Zmpste24,Zpr1,Zw10,Zwilch,Zwint,Zzz3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,Acsl1,Akap13,Appl1,Appl2,Arid1a,Calr,Carm1,Cnot1,Cnot2,Cnot9,Csnk2b,Daxx,Ddrgk1,Ddx17,Ddx5,Dnaja1,Ep300,Fkbp4,Foxp1,Hdac1,Hmga2,Kdm4c,Lancl2,Mapk1,Med1,Ncoa2,Ncoa3,Ncor1,Pagr1a,Pak1,Park7,Phb,Phb2,Pias2,Ppp5c,Prcp,Ptges3,Ptpn11,Rbfox2,Rhoa,Rnf14,Rwdd1,Safb,Safb2,Sirt1,Slc27a1,Smarca4,Src,Strn3,Taf7,Tmf1,Trip4,Uba5,Ube3a,Ubr5,Ufl1,Ufm1,Ufsp2,Vps11,Vps18,Yap1,Ywhah,Zmiz1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_CHROMATIN_REMODELING,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CHROMATIN_REMODELING,Actl6a,Actr8,Anp32b,Aplf,Arid1a,Arid1b,Arid2,Arid4b,Asf1a,Asf1b,Ash2l,Atf7ip,Atrx,Babam1,Baz1a,Baz1b,Baz2a,Bcl7a,Bcl7c,Bend3,Bicra,Brcc3,Brd2,Brd3,Brd4,Brd7,Brd9,Brpf1,Cbx3,Cdk2,Cdk9,Cdyl,Cecr2,Cenpa,Cenpp,Cenpv,Cfdp1,Cggbp1,Chaf1a,Chaf1b,Chd1,Chd2,Chd4,Chd7,Chd8,Chek1,Chtop,Ctcf,Ctr9,Daxx,Dcaf13,Ddb1,Ddx21,Dek,Dicer1,Dmap1,Dnajc9,Dnmt1,Dnmt3a,Dpf2,Dpy30,Dyrk1a,Eed,Ehmt1,Eif1,Ep300,Exosc10,Ezh2,Fam172a,Gatad1,Gatad2a,Gatad2b,Glmn,Glyr1,Gnas,Gpx1,Grwd1,Gsk3a,Hat1,Hcfc1,Hcfc2,Hdac1,Hdac2,Hdac3,Hdgf,Hdgfl2,Hdgfl3,Hells,Hira,Hmg20b,Hmga2,Hmgb1,Hp1bp3,Hpf1,Ing2,Ino80b,Iws1,Jmjd6,Kansl2,Kat5,Kat6a,Kat6b,Kat7,Kat8,Kdm1a,Kdm1b,Kdm4b,Kdm4c,Kdm5b,Kdm6a,Kmt2a,Lin54,Lmna,Lmnb1,Lmnb2,Macroh2a1,Mbd3,Mcm2,Mcm3ap,Mcrs1,Mecp2,Men1,Mettl3,Mier1,Morc2a,Mphosph8,Msl1,Msl2,Mta1,Mta2,Mta3,Mtf2,Mybbp1a,Myo1c,N6amt1,Nap1l1,Nap1l4,Nasp,Nfrkb,Nipbl,Noc2l,Npm1,Npm3,Nrde2,Nudt5,Ogt,Pak1,Parp2,Paxip1,Pbrm1,Pcgf2,Pcgf6,Pcid2,Phb,Phc1,Phf10,Pih1d1,Pole3,Pphln1,Prmt7,Psip1,Rb1,Rbbp4,Rbbp5,Rbbp7,Rbm15,Rbm15b,Rere,Rif1,Riox1,Rnf2,Rnf20,Rrp8,Ruvbl1,Ruvbl2,Rybp,Samd1,Sart3,Set,Setd1a,Setd2,Setd7,Setdb1,Sf3b1,Sfpq,Sgf29,Sin3a,Sirt1,Sirt2,Skp1,Smarca1,Smarca4,Smarca5,Smarcad1,Smarcb1,Smarcc1,Smarcc2,Smarcd1,Smarcd2,Smarcd3,Smarce1,Smchd1,Smyd2,Smyd3,Smyd5,Srpk2,Ss18,Ssrp1,Suds3,Suv39h1,Suv39h2,Suz12,Tasor,Tcf3,Top1,Tpr,Trim28,Trip12,Trmt112,Tspyl1,Ubr2,Ubr5,Uchl5,Usp15,Usp16,Usp3,Usp7,Vps72,Wac,Wdr5,Yeats2,Yeats4,Ythdc1,Zdbf2,Zfp57,Zmpste24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_GOLGI_VESICLE_TRANSPORT,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_GOLGI_VESICLE_TRANSPORT,Acsl3,Amn,Ank3,Ankfy1,Ap1g1,Ap1g2,Ap3d1,Ap3s1,Ap3s2,Ap4m1,Arcn1,Arf1,Arf4,Arf5,Arfgap2,Arfgap3,Arfgef2,Arfrp1,Arl1,Arl3,Atp2c1,Bcap29,Bcap31,Bnip1,Ccdc22,Ccdc91,Ccdc93,Cnih4,Cog1,Cog2,Cog3,Cog4,Cog5,Cog6,Cog7,Cog8,Commd1,Copa,Copb1,Copb2,Cope,Copg1,Copg2,Copz1,Csk,Cul3,Cux1,Dipk2a,Dnm2,Ehd3,Eps15,Ergic1,Ergic2,Ergic3,Erp29,Exoc2,Exoc4,Exoc5,Exoc6b,Exoc8,Gabarapl2,Gak,Gcc2,Gga1,Gga2,Gga3,Golga2,Golga7,Golph3,Golph3l,Gosr1,Gosr2,Htt,Hyou1,Kif13a,Kif1c,Krt18,Lamp1,Llgl1,Lman1,Lman2,Lman2l,Lypla1,Lyplal1,Macf1,Mia2,Mia3,Myo18a,Myo1b,Myo5a,Nrbp1,Nsf,P4hb,Pdcd6,Pef1,Pgap1,Pitpnb,Plcb3,Prepl,Prkci,Rab10,Rab13,Rab14,Rab1b,Rab31,Rab34,Rab6a,Rab6b,Rab8a,Rab8b,Rabep1,Rack1,Rbsn,Rp2,Sar1a,Sar1b,Scfd1,Scyl1,Sec13,Sec16a,Sec22a,Sec22b,Sec23a,Sec23b,Sec24a,Sec31a,Snx1,Snx12,Snx2,Snx3,Snx8,Sort1,Sptbn1,Stx17,Tmed1,Tmed10,Tmed2,Tmed4,Tmed5,Tmed9,Trappc1,Trappc12,Trappc13,Trappc2,Trappc2l,Trappc3,Trappc4,Trappc5,Trappc6b,Use1,Uso1,Vamp3,Vamp4,Vapa,Vapb,Vcp,Vps29,Vps35l,Vps41,Vps51,Vps52,Vti1b,Yif1b,Yipf4,Yipf5,Yipf6,Ykt6,Zw10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOCC_MEMBRANE_COAT,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOCC_MEMBRANE_COAT,Aak1,Aftph,Ap1b1,Ap1g1,Ap1g2,Ap1m1,Ap1s1,Ap1s2,Ap2a1,Ap2a2,Ap2b1,Ap2m1,Ap2s1,Ap3b1,Ap3b2,Ap3d1,Ap3m1,Ap3s1,Ap3s2,Ap4b1,Ap4e1,Ap4m1,Ap4s1,Arcn1,Chmp2a,Chmp4b,Clint1,Clta,Cltb,Cltc,Copa,Copb1,Copb2,Cope,Copg1,Copg2,Copz1,Dipk2a,Epn2,Epn3,Eps15,Eps15l1,Igf2r,Necap1,Necap2,Pdcd6,Pef1,Picalm,Sar1a,Sar1b,Scyl1,Sec13,Sec23a,Sec23b,Sec24a,Sec31a,Synj1,Tbc1d5,Vps11,Vps16,Vps18,Vps33a,Vps39,Vps41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_RESPONSE_TO_HEAT,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_RESPONSE_TO_HEAT,Akt1,Atxn3,Bag3,Chordc1,Clpb,Daxx,Dhx36,Dhx9,Dnaja1,Dnaja2,Dnaja3,Dnajb1,Eef1d,Eif2b1,Eif2b2,Eif2b4,Eif2b5,Eif2s1,Gclc,Hikeshi,Hmox1,Hsbp1,Hsp90aa1,Hsp90ab1,Hspb1,Htra2,Ier5,Map2k7,Nf1,Pdcd6,Pdcl3,Prkaca,Psip1,Rbbp7,Sod1,Stub1,Sumo1,Tpr,Vcp,Ywhae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,Arhgef2,Camsap1,Camsap2,Camsap3,Clasp2,Dyrk1a,Eml2,Eml4,Fkbp4,Hdgfl3,Katnb1,Map1a,Map1b,Map2,Mapre1,Mid1,Specc1l,Stmn1,Stmn2,Taok1,Tbcd,Tubb4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOMF_LIPID_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOMF_LIPID_BINDING,Acadl,Acadm,Acads,Acadvl,Acap2,Acbd3,Acbd5,Acbd6,Acot7,Adh5,Aida,Akt1,Aldh1a2,Amph,Ankfy1,Anxa11,Anxa2,Anxa3,Anxa5,Anxa6,Anxa7,Ap2a2,Ap2m1,Appl1,Appl2,Arap1,Arfip1,Arfip2,Arhgap35,Arhgdia,Asap1,Atg2b,Atp1a1,Atp1a2,Bax,Bcas3,Bdh1,Bin1,C2cd5,Ccdc88a,Cd81,Cdipt,Cfl1,Chmp2a,Chmp3,Clint1,Commd1,Coq9,Cpne1,Cpne2,Cpne3,Crabp1,Crabp2,Cyth1,Dab2ip,Dbi,Dbt,Dgat1,Dnm1l,Eci2,Eea1,Ehd3,Epb41,Epdr1,Epn2,Epn3,Erlin1,Erlin2,Esyt1,Esyt2,Exoc7,Exoc8,Fabp3,Fabp5,Fcho2,Fer,Fermt2,Fis1,Flii,Fnbp1l,Fundc2,Gabarapl2,Gap43,Gcdh,Gga1,Gga2,Gga3,Gle1,Gltp,Golph3,Golph3l,Got2,Gpaa1,Gsn,Gstm1,Gstp1,Hadha,Hgs,Hip1,Hip1r,Hmgb1,Hmgb2,Hmgcl,Hs1bp3,Hsd17b10,Hspa2,Hspa8,Hspd1,Igf2r,Ing2,Inppl1,Insr,Iqgap1,Iqgap2,Iqsec1,Itpr1,Krit1,Lama1,Lamb1,Lamc1,Lancl2,Ldlrap1,Lpl,Manf,Map1b,Map1lc3a,Map1lc3b,Mark2,Mttp,Mvb12a,Myo1b,Myo1c,Myo1e,Nf1,Nme2,Nme4,Npc1,Npc2,Npm1,Nsfl1c,Numa1,Nup35,Nup62,Ogt,Opa1,Osbp,Osbpl11,Osbpl1a,Osbpl9,Pacsin2,Pacsin3,Pask,Pctp,Pcyt1a,Pdzd8,Pebp1,Pex1,Pex3,Pfn1,Pfn2,Pgrmc1,Pgrmc2,Phb2,Picalm,Pigu,Pik3c2a,Pitpna,Pitpnb,Plcd1,Plekha1,Plekhf1,Plekhf2,Ppt1,Prkci,Prom1,Psma1,Psmb4,Rab35,Rabggtb,Racgap1,Rbp1,Rida,Rufy1,Sap30l,Scap,Scarb2,Scp2,Septin5,Sestd1,Sh3gl1,Sh3glb1,Sh3pxd2b,Snf8,Snx1,Snx12,Snx18,Snx2,Snx24,Snx27,Snx3,Snx30,Snx33,Snx4,Snx5,Snx6,Snx8,Snx9,Soat1,Sptbn1,Stam,Stam2,Stard3nl,Stard5,Stoml2,Svil,Tardbp,Tln1,Tom1,Tom1l2,Tpp1,Trip10,Tulp3,Twf1,Twf2,Unc119,Unc119b,Vcp,Vdac1,Vdac2,Vps36,Wdfy1,Wdfy3,Wdr45b,Wipi2,Zfyve19,Zranb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION,Atp2a2,Bcl2l1,Braf,Cask,Dnm1l,Fbxl20,Fbxo45,Fmr1,Git1,Git2,Nf1,Pfn2,Prepl,Rab3gap1,Rab5a,Rap1a,Rap1b,Rhot1,Snap29,Snapin,Stxbp1,Vps18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOMF_CALMODULIN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOMF_CALMODULIN_BINDING,Add1,Add3,Akap12,Akt1,Atp2b1,Camk2b,Camk2d,Camk2g,Camsap1,Camsap2,Camsap3,Cask,Cnn2,Cnn3,Cth,Dapk1,Ddx5,Edf1,Eef1a1,Eef2k,Epb41,Ewsr1,Fkbp8,Gap43,Iqcb1,Iqgap1,Iqgap2,Map2,Mapkapk2,Myh10,Myh9,Myo1b,Myo1c,Myo1e,Myo5a,Myo6,Ndufaf4,Pcnt,Pcyt1a,Phka2,Phkb,Pik3r1,Pla2g6,Plcb3,Ppp3ca,Ppp3cb,Sntb2,Sptan1,Sptbn1,Strn,Strn3,Strn4,Tjp1,Ubr4,Wfs1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,Acaa2,Bak1,Bax,Bcl2l1,Bcl2l11,Bid,Bloc1s2,Gclc,Gsk3a,Hip1r,Jam3,Ppif,Rhot1,Rhot2,Sh3glb1,Slc25a4,Slc25a5,Slc35f6,Spg7,Vdac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Acsl3,Actr3,Akt1,Ap2m1,Appl1,Arf6,Atp2c1,Bcl2l1,Camk2b,Camk2d,Camk2g,Cdk5,Cltc,Cnpy4,Commd1,Csk,Csnk2a1,Dlg1,Ephb2,Ezr,Grip1,Gripap1,Itga3,Itgb1,Kif5b,Ldlrap1,Lrp1,Lypla1,Lyplal1,Myo5a,Numb,Pgrmc1,Picalm,Pik3r1,Ppp1r9b,Ppp2r5a,Prkci,Rack1,Rhog,Sptbn1,Stx7,Stx8,Tmed2,Vamp4,Vamp8,Vps4a,Vti1b,Wnk1,Wnk3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
