GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,ABR,ADNP,AKAP12,ANAPC2,APBA1,APBA2,ARF1,ARRB2,ATAD1,ATP2A2,BAIAP2,BRAF,CA2,CASK,CDK5,CHMP2B,CPLX1,CYFIP1,DAG1,DBN1,DGKZ,DLGAP4,DNM1,EIF2AK4,EIF4A3,EIF4E,EIF4EBP2,ERC1,FABP5,FBXL20,FLOT1,FMR1,FXR1,GIPC1,GIT1,GNAI2,GSK3B,HDAC6,HIP1,HOMER1,HRAS,INA,ITGB1,KIF5B,KRAS,MAP1A,MAP1B,MAPK1,MAPK3,MAPK9,MECP2,MPP2,MTMR2,MYOF,NCDN,NCSTN,NEFL,NF1,NGDN,NPTN,PACSIN2,PAFAH1B1,PFN1,PFN2,PLCG1,PPP1R9A,PPP3CA,PPP3R1,PREPL,PRKACA,PRKAR2B,PSEN1,PTPRS,RAB3A,RAB3GAP1,RAB5A,RAB8A,RAP1A,RNF167,RTN4,SLC12A2,SLC30A1,SNAP25,SNAPIN,SNCA,SNCG,SORCS3,STAU1,STAU2,STX3,STXBP1,SYAP1,TBC1D24,TUBB2B,UBE3A,USP8,VPS18,VPS35,YTHDF1,YWHAG,YWHAH,ZDHHC3,ZMYND8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,ABI1,BASP1,BMI1,BPTF,CDON,CELSR2,CRKL,EPB41L5,GRSF1,LDB1,MED12,NLE1,NR2F2,PBX1,PGAP1,POFUT1,POGLUT1,PRKDC,PSEN1,RBPJ,RNF2,SKI,SMAD2,SMAD4,SSBP3,TASOR,TDRKH,TMED2,WLS,YY1,ZBTB16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_SPINDLE_ORGANIZATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SPINDLE_ORGANIZATION,AAAS,ATRX,BCCIP,CHD3,CHEK2,CHMP1A,CHMP1B,CHMP2A,CHMP2B,CHMP3,CHMP4A,CHMP4B,CHMP6,CKAP5,CLASP1,CLASP2,CLTC,DCTN1,DCTN2,DCTN6,DDB1,DLG1,DRG1,EZR,FLNA,FSD1,GNAI1,GOLGA2,GTF2B,HAUS1,HAUS2,HAUS3,HAUS4,HAUS5,HAUS8,HDAC3,HNRNPU,INCENP,INO80,INTS13,KIF2A,KIF4A,KPNB1,LSM14A,MAP1S,MAP4,MAPRE1,MAPRE2,MAPRE3,MECP2,MLH1,MYH9,NDC80,NTMT1,NUDC,NUF2,NUMA1,NUP62,PDCD6IP,POLDIP2,PPP2R1A,PTPA,RAE1,RAN,RCC1,RHOA,RMDN1,RPS3,SBDS,SMC1A,SPAST,SPC25,STAG1,STAG2,STMN1,SUGT1,TACC2,TBCE,TPR,TUBB,TUBG1,TUBGCP2,TUBGCP3,TUBGCP4,VCP,VPS4B,WASHC5,ZNF207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_CELL_ACTIVATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELL_ACTIVATION,ACTA2,ACTG1,ACTL6A,ACTN1,ADA,ADAM9,AKAP12,AKAP17A,ANXA1,ANXA3,AP1G1,AP3B1,AP3D1,ARID1A,ARID1B,ARID2,ATF2,ATG5,BAD,BAX,BCL10,BID,BLOC1S4,BMI1,BRAF,BRD7,CADM1,CAMK4,CASP3,CBFB,CBL,CD200,CD276,CD47,CDK6,CHD7,CLIC1,CLPTM1,CLU,CRTC3,CSK,CSRP1,CTPS1,CTSC,CUL4A,CXADR,CYRIB,DDOST,DGKZ,DHPS,DLG1,DLG5,DNAJA3,DOCK11,DUSP3,EIF2AK4,ERBB2,EXOSC3,EXOSC6,EZH2,F11R,FANCD2,FKBP1A,FLNA,FLOT2,GBF1,GCLC,GLMN,GNA13,GNAQ,GNAS,GRN,GSN,HDAC4,HDAC5,HELLS,HMGB1,HPRT1,HSPD1,HSPH1,IGBP1,ILK,IMPDH2,IRF2BP2,ITCH,ITGB1,JMJD6,KARS1,KAT7,LAMP1,LGALS1,LGALS3,LIG4,LIPA,LRP1,LRRC8A,MAD1L1,MALT1,MAPK14,MEN1,METAP1,METTL3,MIF,MLH1,MSH2,MSH6,MSN,MYH9,MYL9,MYO18A,NBN,NCK1,NCK2,NCSTN,NECTIN2,NHEJ1,NKAP,NSD2,PAWR,PBRM1,PBX1,PCID2,PDIA3,PDPN,PHF10,PHF14,PKN1,PMS2,PNP,PPIA,PPP3CA,PRDX1,PRDX2,PREX1,PRKCA,PRKDC,PRKG1,PRMT5,PSEN1,PTPN11,PTPN2,PURA,RABGEF1,RAP2B,RBPJ,RBX1,RC3H1,RHOA,RIF1,RIPOR2,RPL22,RPS3,RPS6,RPS6KA1,S100A13,SART1,SCRIB,SH3KBP1,SHPK,SLC25A5,SLC39A10,SLC39A7,SLC7A1,SMAD4,SMARCA2,SMARCA4,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCD2,SMARCD3,SMARCE1,SNAP23,SNCA,SNX27,SNX4,SNX6,SOD1,SOS1,SRC,STAT3,STAT5B,STK39,STOML2,STXBP1,SUPT6H,SWAP70,SYVN1,TFRC,THOC1,TLN1,TMEM131L,TOLLIP,TOP2B,TP53BP1,TPD52,TRAF6,TSC1,TUSC2,TXLNA,ULK3,VAMP3,VAV2,VCL,VPS33B,XRCC6,YES1,YY1,ZBTB16,ZEB2,ZMIZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,ACTN4,ARHGEF7,ARPC2,BRAF,C1QBP,CALR,CDC42,CORO1C,CRK,CRKL,DOCK1,FERMT2,FLNA,ILK,ITGAV,LAMA5,LIMS1,MYADM,P4HB,PARVA,PDPN,PKP2,PREX1,PTK2,PXN,RAB1A,RAC1,RAC3,RCC2,RHOA,S100A10,SRC,SRGAP2,TRIOBP,VAMP3,WASHC2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,AAAS,ACTL6A,ACTR2,AKAP8,AKAP8L,ANAPC1,ANAPC2,ANAPC4,ANAPC5,ANAPC7,ARID1A,ARID1B,ARID2,BAZ1B,BCCIP,BCL7A,BCL7C,BECN1,BOD1,BRD7,BUB3,C9orf78,CDC16,CDC23,CDC27,CDC42,CDK1,CENPC,CENPF,CENPK,CHAMP1,CHEK2,CHMP1A,CHMP1B,CHMP2A,CHMP2B,CHMP3,CHMP4A,CHMP4B,CHMP6,CLASP1,CLASP2,CUL3,DCTN2,DDB1,DIS3L2,DPF2,DPF3,DRG1,DSN1,DYNC1LI1,EML4,FANCD2,FLNA,GOLGA2,HNRNPU,IK,INCENP,INO80,KATNB1,KIF2A,KIF4A,KLHL22,KNTC1,KPNB1,LSM14A,MAD1L1,MAD2L1,MAP1S,MAP3K20,MAPRE1,MLH1,MND1,MRE11,NCAPD2,NCAPG,NCAPG2,NCAPH,NDC1,NDC80,NIPBL,NSMCE2,NUDC,NUF2,NUMA1,NUP62,P3H4,PBRM1,PCID2,PDCD6IP,PHF10,PINX1,PMF1,POLDIP2,PPP2R1A,PSMC3IP,PSMG2,RAD21,RAN,RCC2,RHOA,RIOK2,RMDN1,RMI2,RRS1,SEH1L,SMARCA2,SMARCA4,SMARCA5,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCD2,SMARCD3,SMARCE1,SMC1A,SMC2,SMC4,SPC24,SPC25,STAG1,STAG2,TOP2B,TPR,TRAPPC12,TRIP13,TTN,TUBG1,VPS4A,VPS4B,WAPL,WASHC5,ZNF207,ZW10,ZWILCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,ACAA2,ADA,ADAR,AIDA,AKT1S1,AMFR,ANXA1,ANXA2,APPL1,APPL2,ARHGAP12,ARHGAP35,ARHGEF2,ARMC10,ARRB1,ARRB2,ATG12,ATG5,ATP2B4,ATXN3,BAG5,BANF1,BAX,BCL2L1,BID,BIRC6,BMI1,BRAP,BRMS1L,BTRC,C1QBP,CAAP1,CACTIN,CADM1,CADM4,CALR,CASK,CBFA2T2,CBL,CCAR2,CCDC22,CCNC,CD200,CD2AP,CD47,CD59,CDC34,CDK5RAP3,CERS2,CHMP6,CHP1,CLASP1,CLASP2,CLU,CNOT2,CNOT7,CNOT9,CORO1B,CPNE1,CRK,CRTC3,CSK,CSNK2A1,CSNK2A2,CTDSPL2,CTH,CTNNA2,CTNND1,CTTN,CUL3,CYRIB,DAG1,DDAH1,DDRGK1,DDT,DDX39B,DDX3X,DGKZ,DLG1,DLG5,DNAJA1,DUSP3,DYRK1A,EIF3A,EIF4E2,EMD,ENO1,ENPP1,ENY2,EPHA2,EPN2,EPPK1,ERCC4,EYA3,EZH2,EZR,FAIM,FGF2,FHL2,FKBP1A,FXN,FXR1,G3BP1,GCLC,GFER,GIGYF2,GIT1,GLG1,GNAI2,GPC1,GPX1,GRK2,GRN,GSK3A,GSK3B,GSTP1,H2BC11,HDAC1,HDAC2,HDAC3,HDAC6,HDAC7,HELLS,HERC4,HGS,HMGA2,HMGB2,HSF1,HSPA5,HSPA8,HTRA2,HYOU1,IFT122,IFT172,IGBP1,IGF1R,ING1,INPP5A,INPP5F,INPPL1,INTS9,ISG15,ITCH,ITGA6,ITGAV,ITGB1,JAGN1,KDM1A,LEMD2,LEMD3,LGALS3,LIMD1,LMNA,LONP1,LPCAT3,LRP1,LRP2,LYAR,LZIC,MAP2K3,MAPK14,MAPK3,MARK3,MAZ,MEAK7,MEN1,METTL3,MFN2,MIF,MIOS,MKRN2,MTM1,MVK,MYADM,NCK1,NCK2,NCL,NCOA5,NDUFA13,NDUFAF2,NDUFS3,NEDD4,NENF,NF1,NFKB1,NIBAN2,NLRP2,NLRX1,NOC2L,NOMO1,NONO,NPC1,NPLOC4,NT5C2,NUDT16L1,NUP62,NXN,OPA1,OTUB1,OTUD7B,OTULIN,OXR1,PAFAH1B1,PAK1IP1,PALM,PARK7,PARL,PARP1,PAWR,PBK,PCBP2,PDCD4,PDCD6,PDE10A,PEA15,PEBP1,PFDN5,PHACTR4,PHF14,PHIP,PHPT1,PIAS2,PIH1D1,PIN1,PIP4K2A,PIP4K2B,PIP4K2C,PLCG1,PLEKHA1,PPIA,PPIF,PPM1A,PPM1B,PPP1R10,PPP2CA,PPP2CB,PPP2R1A,PPP3CA,PPP6C,PRDX2,PRKAA1,PRKAA2,PRKACA,PRKACB,PRKDC,PRKG1,PRMT1,PSEN1,PSMA1,PSMB4,PSMD10,PSME3,PTGIS,PTPN1,PTPN12,PTPN2,PTPRS,PTTG1IP,PYCR1,QARS1,RAB7A,RABGEF1,RACK1,RAF1,RANBP9,RASA3,RASSF2,RBBP4,RBBP7,RBX1,RC3H1,RELA,RHOA,RIF1,RIOK3,RIPK1,RIPOR2,RMI2,RNF113A,RNF167,RNF213,RPS19,RPS3,RPS6KA1,RRM2B,RUVBL2,SAMHD1,SAP130,SARM1,SCYL2,SEC13,SEH1L,SENP3,SESN2,SGTA,SH3BP1,SIN3A,SIRT1,SIRT3,SKI,SLC12A2,SLC25A4,SLC25A5,SLC27A4,SLC35F6,SLIT1,SMAD4,SMAD5,SMARCA4,SMCHD1,SMURF1,SNCA,SNX5,SNX6,SOD1,SOD2,SPART,SRC,STAMBP,STAT1,STAT3,STK3,STK4,STMN1,STRAP,STRN3,STUB1,SUDS3,SYNJ2BP,SYVN1,TAF9B,TARBP2,TAX1BP3,TBC1D24,TERF2,TFIP11,THOC1,THOC5,TKFC,TLE1,TLE3,TLE4,TMED2,TMEM131L,TMSB4X,TP53BP1,TPBG,TPT1,TRAFD1,TRIAP1,TRIM33,TRIM65,TSC1,TSG101,TSPAN6,TTLL12,TXNDC12,UACA,UBAC2,UBE2D1,UBE2D3,UBE2N,UBE3A,UBQLN1,UBQLN2,UBQLN4,UBR1,UBXN1,UCHL1,UFD1,UFL1,ULK3,URI1,USF1,USP10,USP14,USP15,USP25,USP47,USP7,VCP,VDAC2,VPS11,VPS13C,VPS18,VPS25,VPS35,WDR41,WFIKKN1,WFS1,WNK2,XRCC1,YAP1,YES1,YJU2,YTHDF2,YTHDF3,YWHAB,YWHAG,YWHAZ,ZDHHC18,ZGPAT,ZMYND11,ZNF451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_SYNAPSE_ORGANIZATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SYNAPSE_ORGANIZATION,ABI2,ACTG1,ACTN1,ADD2,ADNP,AFG3L2,ALS2,ANAPC2,ANK3,APPL1,ARF1,ARF4,ARF6,ASAP1,BAIAP2,CAMK1,CAP2,CAPRIN1,CAST,CD2AP,CDC42,CDK5,CFL1,CHD4,CHMP2B,CRK,CRKL,CTBP2,CTNNA2,CTNND2,CTTN,CYFIP1,DAG1,DBN1,DBNL,DCTN1,DHX36,DLG1,DLG5,DNAJA3,DNM3,EGLN1,EIF4G1,ELFN1,ERBB2,ERC1,EZR,FARP1,FLNA,FNTA,GNPAT,GPHN,GRIPAP1,HDAC6,HIP1R,HOMER1,HSPA8,IGF1R,INA,ITGB1,KIF1A,LAMA5,MAP1B,MAPK14,MECP2,MESD,MTMR2,MYCBP2,NEDD4,NEFL,NF1,NOS1AP,NPTN,PAFAH1B1,PALM,PDLIM5,PFN1,PFN2,PIN1,PLXNB1,PLXNB2,POTEF,POTEKP,PPFIBP1,PSEN1,PTK7,PTPN13,PTPRS,RAB3A,RAC3,RHOA,ROCK1,SDF4,SEPTIN11,SLIT1,SNAP25,SNAPIN,SNCA,SNCG,SORT1,SPTBN2,SRGAP2,STAU1,STAU2,STK38L,TANC2,TIAM1,TPBG,TSC1,TUBA1A,TUBB,UNC13B,VCP,VPS35,WASF2,WASL,YWHAZ,ZC4H2,ZMYND8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,ARRB2,CACTIN,CCDC22,GSTP1,HDAC1,NLRX1,OTUD7B,PPM1A,PPM1B,RIOK3,RIPK1,SIRT1,STAT1,TLE1,USP10,ZMYND11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOMF_BETA_TUBULIN_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_BETA_TUBULIN_BINDING,ADNP,APPL1,ARL8A,ARL8B,CCT5,EMD,EML4,HDAC6,LRPPRC,MAP1S,PDCD5,PEX14,SPAST,TAOK1,TBCA,TBCD,UXT,VAPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOBP_REGULATION_OF_BINDING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_BINDING,ADD1,ADD2,AMFR,ANXA2,ARHGEF7,ARRB2,ATP2A2,BAG2,BAX,BTAF1,CAMK1,CLN5,CPNE1,CRK,CSNK2B,DDRGK1,DERL1,DHX9,EDF1,EIF3C,EIF3D,EIF3E,EIF4G1,EPB41,ERCC4,FKBP1A,FLOT1,FMR1,GEMIN2,GOLGA2,GPSM1,GSK3B,GTF2B,GTF2F1,GTPBP4,H1-0,HABP4,HDAC4,HDAC5,HIP1R,HMGA2,HMGB1,HMGB2,IDE,KDM1A,LAMTOR5,LRP1,MAP2,MAPK8,MARK3,NCBP1,NES,NIBAN2,NMD3,NME1,NUCKS1,PARK7,PEX14,PEX19,PIN1,PINX1,PPP1CA,PPP2CA,PPP2CB,PRKACA,PRMT8,PSEN1,PSME3IP1,RACK1,RALB,RAN,RIPOR2,RNF220,ROCK1,RPL11,RSF1,SKI,SMAD2,SNAPIN,STK3,STK4,STMN1,SUMO1,SUMO3,SYMPK,TFIP11,TIAM1,TMSB4X,TRAF6,TXN,USP9X,WAPL,ZC4H2,ZNF618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
