NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_CARBON_CARBON_LYASE_ACTIVITY	GOMF_CARBON_CARBON_LYASE_ACTIVITY		25	0.3420222	1.4654782	0.08839779	0.34456715	1.0	2348	tags=72%, list=47%, signal=136%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS		30	0.3296908	1.4652593	0.08658009	0.3442123	1.0	1381	tags=50%, list=28%, signal=69%	
GOBP_RESPONSE_TO_DECREASED_OXYGEN_LEVELS	GOBP_RESPONSE_TO_DECREASED_OXYGEN_LEVELS		72	0.26103187	1.4625432	0.06841046	0.3485462	1.0	1648	tags=44%, list=33%, signal=66%	
GOCC_NUCLEAR_ENVELOPE	GOCC_NUCLEAR_ENVELOPE		190	0.2269098	1.4613869	0.021	0.34994483	1.0	1811	tags=47%, list=36%, signal=71%	
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_RESPONSE_TO_OXIDATIVE_STRESS		147	0.23670559	1.4598898	0.027	0.35219356	1.0	1703	tags=46%, list=34%, signal=68%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS		27	0.3309061	1.4591277	0.08657048	0.3529794	1.0	1882	tags=63%, list=38%, signal=101%	
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS		18	0.37614194	1.4589537	0.09334889	0.3526188	1.0	2074	tags=72%, list=42%, signal=124%	
GOCC_TELOMERASE_HOLOENZYME_COMPLEX	GOCC_TELOMERASE_HOLOENZYME_COMPLEX		16	0.39458704	1.4583312	0.108013935	0.3530629	1.0	1848	tags=69%, list=37%, signal=109%	
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	GOBP_EPITHELIAL_TUBE_MORPHOGENESIS		100	0.24436466	1.4573941	0.044132397	0.35409814	1.0	716	tags=22%, list=14%, signal=25%	
GOCC_BASAL_PART_OF_CELL	GOCC_BASAL_PART_OF_CELL		72	0.2639022	1.4564748	0.07070707	0.35512158	1.0	520	tags=15%, list=10%, signal=17%	
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS		37	0.3060676	1.4550029	0.08254963	0.35707742	1.0	896	tags=35%, list=18%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE		111	0.24230322	1.4546486	0.04804805	0.35702392	1.0	435	tags=18%, list=9%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS		21	0.35986283	1.4541055	0.09423503	0.3573876	1.0	1383	tags=48%, list=28%, signal=66%	
GOMF_NUCLEAR_ESTROGEN_RECEPTOR_BINDING	GOMF_NUCLEAR_ESTROGEN_RECEPTOR_BINDING		23	0.34775865	1.4537805	0.095398426	0.3572498	1.0	555	tags=30%, list=11%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION		24	0.34190327	1.4515911	0.08729282	0.36061326	1.0	263	tags=17%, list=5%, signal=18%	
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS	GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS		20	0.37788078	1.4510467	0.078587696	0.36092559	1.0	1435	tags=55%, list=29%, signal=77%	
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS		41	0.29000166	1.4502207	0.08368201	0.3618371	1.0	1808	tags=54%, list=36%, signal=84%	
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS		54	0.27413824	1.4497573	0.072090626	0.36203948	1.0	2582	tags=70%, list=52%, signal=145%	
GOBP_AXON_GUIDANCE	GOBP_AXON_GUIDANCE		43	0.29502955	1.4493045	0.081165455	0.36215934	1.0	325	tags=16%, list=7%, signal=17%	
GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING	GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING		17	0.38524303	1.4475385	0.09859155	0.36474887	1.0	461	tags=24%, list=9%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		29	0.32014126	1.4472469	0.096491225	0.36457363	1.0	948	tags=31%, list=19%, signal=38%	
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_REGULATION_OF_CELL_MATRIX_ADHESION		40	0.2922603	1.4472224	0.07612096	0.36389145	1.0	768	tags=25%, list=15%, signal=29%	
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE		26	0.33299908	1.4464899	0.09456522	0.36461666	1.0	2665	tags=81%, list=54%, signal=174%	
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	GOBP_EXECUTION_PHASE_OF_APOPTOSIS		25	0.33481845	1.4459972	0.093886465	0.3647999	1.0	336	tags=24%, list=7%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY		17	0.38120586	1.4459438	0.09859155	0.36419243	1.0	2009	tags=65%, list=40%, signal=108%	
GOBP_CELL_DIVISION	GOBP_CELL_DIVISION		281	0.21832499	1.4440134	0.01	0.36708325	1.0	325	tags=12%, list=7%, signal=13%	
GOBP_MITOCHONDRIAL_TRANSPORT	GOBP_MITOCHONDRIAL_TRANSPORT		77	0.25667977	1.4426206	0.058408864	0.36898318	1.0	1396	tags=42%, list=28%, signal=57%	
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION		60	0.27212784	1.4423472	0.06836735	0.36877358	1.0	1396	tags=43%, list=28%, signal=60%	
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION		20	0.362421	1.4403592	0.09427609	0.37190634	1.0	1021	tags=45%, list=21%, signal=56%	
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION		17	0.38280237	1.4402373	0.10902696	0.37147686	1.0	1700	tags=59%, list=34%, signal=89%	
GOBP_LEARNING	GOBP_LEARNING		43	0.2899647	1.440101	0.08472803	0.37101954	1.0	1058	tags=33%, list=21%, signal=41%	
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS		92	0.24810645	1.4391075	0.055220883	0.37227917	1.0	1699	tags=46%, list=34%, signal=68%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I		41	0.28804246	1.4383494	0.08746049	0.37301734	1.0	2987	tags=83%, list=60%, signal=207%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION		25	0.3361251	1.4383042	0.095132746	0.37239718	1.0	239	tags=20%, list=5%, signal=21%	
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_ALPHA_BETA_T_CELL_ACTIVATION		24	0.34512115	1.4365286	0.10244989	0.3751088	1.0	725	tags=29%, list=15%, signal=34%	
GOMF_HYDRO_LYASE_ACTIVITY	GOMF_HYDRO_LYASE_ACTIVITY		22	0.34917557	1.4363018	0.09706546	0.3748196	1.0	770	tags=32%, list=16%, signal=37%	
GOCC_GABA_ERGIC_SYNAPSE	GOCC_GABA_ERGIC_SYNAPSE		23	0.34587634	1.4352995	0.11174458	0.3761167	1.0	1167	tags=43%, list=24%, signal=57%	
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS		16	0.38851562	1.4348501	0.11933174	0.37630743	1.0	1357	tags=56%, list=27%, signal=77%	
GOBP_LEUKOCYTE_DEGRANULATION	GOBP_LEUKOCYTE_DEGRANULATION		16	0.39228693	1.4347137	0.0952381	0.3758771	1.0	437	tags=31%, list=9%, signal=34%	
GOCC_METHYLTRANSFERASE_COMPLEX	GOCC_METHYLTRANSFERASE_COMPLEX		69	0.2619181	1.4336866	0.078093305	0.37717554	1.0	1980	tags=55%, list=40%, signal=90%	
GOBP_MYELOID_LEUKOCYTE_MIGRATION	GOBP_MYELOID_LEUKOCYTE_MIGRATION		37	0.2970636	1.433002	0.10021097	0.37787503	1.0	634	tags=27%, list=13%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		36	0.30737522	1.431772	0.0911983	0.37958467	1.0	924	tags=31%, list=19%, signal=37%	
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION		30	0.31611001	1.430789	0.097087376	0.38082418	1.0	86	tags=17%, list=2%, signal=17%	
GOCC_TRANS_GOLGI_NETWORK_MEMBRANE	GOCC_TRANS_GOLGI_NETWORK_MEMBRANE		18	0.37661746	1.4306842	0.0917647	0.38034058	1.0	975	tags=39%, list=20%, signal=48%	
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		22	0.34400728	1.4294702	0.118101545	0.38197884	1.0	412	tags=18%, list=8%, signal=20%	
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION		73	0.25450337	1.4287202	0.06458123	0.38276714	1.0	400	tags=16%, list=8%, signal=18%	
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION		70	0.25686964	1.4283398	0.081549436	0.38277897	1.0	263	tags=13%, list=5%, signal=13%	
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS		16	0.39035842	1.4282387	0.105142854	0.3823023	1.0	1056	tags=50%, list=21%, signal=63%	
GOBP_B_CELL_DIFFERENTIATION	GOBP_B_CELL_DIFFERENTIATION		34	0.30452397	1.4270543	0.11339093	0.38391343	1.0	680	tags=26%, list=14%, signal=30%	
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE		36	0.2992771	1.4268862	0.08617021	0.38354015	1.0	683	tags=25%, list=14%, signal=29%	
GOBP_LIPID_BIOSYNTHETIC_PROCESS	GOBP_LIPID_BIOSYNTHETIC_PROCESS		184	0.22272821	1.4262695	0.031	0.3841108	1.0	1883	tags=48%, list=38%, signal=75%	
GOBP_VISUAL_BEHAVIOR	GOBP_VISUAL_BEHAVIOR		18	0.36927626	1.4260942	0.100472815	0.3837046	1.0	325	tags=22%, list=7%, signal=24%	
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE		74	0.25815594	1.4259224	0.0682281	0.3833158	1.0	849	tags=26%, list=17%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		26	0.3279642	1.424534	0.103370786	0.38531998	1.0	239	tags=19%, list=5%, signal=20%	
GOBP_MAST_CELL_ACTIVATION	GOBP_MAST_CELL_ACTIVATION		15	0.3853515	1.424211	0.10650887	0.38528255	1.0	191	tags=20%, list=4%, signal=21%	
GOBP_REGULATION_OF_PHOSPHORYLATION	GOBP_REGULATION_OF_PHOSPHORYLATION		307	0.21014367	1.423951	0.018	0.38508397	1.0	783	tags=20%, list=16%, signal=22%	
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM	GOCC_SMOOTH_ENDOPLASMIC_RETICULUM		20	0.35957697	1.4237806	0.106818184	0.38473108	1.0	2297	tags=75%, list=46%, signal=139%	
GOBP_CELLULAR_RESPONSE_TO_RADIATION	GOBP_CELLULAR_RESPONSE_TO_RADIATION		69	0.259946	1.4237397	0.084848486	0.3840779	1.0	1483	tags=42%, list=30%, signal=59%	
GOMF_CELL_ADHESION_MOLECULE_BINDING	GOMF_CELL_ADHESION_MOLECULE_BINDING		61	0.2641969	1.4234272	0.088024564	0.38399172	1.0	754	tags=25%, list=15%, signal=29%	
GOMF_HEAT_SHOCK_PROTEIN_BINDING	GOMF_HEAT_SHOCK_PROTEIN_BINDING		67	0.25600123	1.4233495	0.07739308	0.3834442	1.0	2439	tags=66%, list=49%, signal=127%	
GOMF_BETA_TUBULIN_BINDING	GOMF_BETA_TUBULIN_BINDING		23	0.33444482	1.4225478	0.1027933	0.38428816	1.0	743	tags=30%, list=15%, signal=36%	
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION		56	0.26644707	1.419592	0.086119555	0.38965073	1.0	263	tags=14%, list=5%, signal=15%	
GOBP_MULTICELLULAR_ORGANISM_GROWTH	GOBP_MULTICELLULAR_ORGANISM_GROWTH		63	0.26117668	1.4184903	0.08426396	0.3911408	1.0	351	tags=13%, list=7%, signal=13%	
GOBP_IMPORT_INTO_NUCLEUS	GOBP_IMPORT_INTO_NUCLEUS		92	0.24241215	1.4181483	0.07862903	0.39109507	1.0	1811	tags=47%, list=36%, signal=72%	
GOBP_REGULATION_OF_NCRNA_TRANSCRIPTION	GOBP_REGULATION_OF_NCRNA_TRANSCRIPTION		24	0.33215296	1.4180663	0.09756097	0.3905398	1.0	582	tags=29%, list=12%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION		16	0.37848464	1.4171728	0.104513064	0.39165577	1.0	768	tags=31%, list=15%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE		33	0.2990825	1.4162462	0.10857763	0.3929048	1.0	512	tags=24%, list=10%, signal=27%	
GOBP_PEPTIDYL_PROLINE_MODIFICATION	GOBP_PEPTIDYL_PROLINE_MODIFICATION		32	0.3100171	1.4161788	0.104189046	0.39231616	1.0	1829	tags=59%, list=37%, signal=93%	
GOCC_INCLUSION_BODY	GOCC_INCLUSION_BODY		36	0.29658073	1.4160426	0.09590517	0.39187467	1.0	1555	tags=47%, list=31%, signal=68%	
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT		36	0.29360834	1.4158682	0.1026455	0.3915436	1.0	3036	tags=86%, list=61%, signal=220%	
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE		20	0.35757306	1.415032	0.11888112	0.39260304	1.0	1638	tags=55%, list=33%, signal=82%	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION		59	0.26689884	1.4148556	0.083930396	0.39219615	1.0	393	tags=17%, list=8%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION		19	0.35609335	1.4129897	0.108013935	0.39520222	1.0	1200	tags=42%, list=24%, signal=55%	
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE		20	0.35757306	1.4124953	0.113483146	0.39549407	1.0	1638	tags=55%, list=33%, signal=82%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM		138	0.22989634	1.4108263	0.047	0.39810488	1.0	716	tags=20%, list=14%, signal=22%	
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		61	0.261117	1.4090544	0.092762485	0.40104568	1.0	1700	tags=46%, list=34%, signal=69%	
GOBP_CELL_CHEMOTAXIS	GOBP_CELL_CHEMOTAXIS		47	0.27585325	1.4088447	0.09607438	0.40073645	1.0	2168	tags=55%, list=44%, signal=97%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION		65	0.26039487	1.4086637	0.10344828	0.4003843	1.0	768	tags=23%, list=15%, signal=27%	
GOBP_TAXIS	GOBP_TAXIS		70	0.25433293	1.4057939	0.0831643	0.40562055	1.0	2405	tags=59%, list=48%, signal=112%	
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION		82	0.24926978	1.4056469	0.08181818	0.40519142	1.0	2267	tags=60%, list=46%, signal=108%	
GOBP_LYMPHOCYTE_ACTIVATION	GOBP_LYMPHOCYTE_ACTIVATION		184	0.22031769	1.4055055	0.033	0.40482458	1.0	725	tags=22%, list=15%, signal=25%	
GOMF_METALLOPEPTIDASE_ACTIVITY	GOMF_METALLOPEPTIDASE_ACTIVITY		40	0.28432545	1.4054183	0.09894737	0.40428695	1.0	2442	tags=70%, list=49%, signal=137%	
GOBP_PROTEIN_TETRAMERIZATION	GOBP_PROTEIN_TETRAMERIZATION		38	0.2930674	1.4047662	0.101052634	0.40494278	1.0	1967	tags=58%, list=40%, signal=95%	
GOBP_NCRNA_TRANSCRIPTION	GOBP_NCRNA_TRANSCRIPTION		45	0.2801281	1.4043863	0.107853405	0.40498567	1.0	1818	tags=51%, list=37%, signal=80%	
GOBP_RNA_MODIFICATION	GOBP_RNA_MODIFICATION		91	0.24102421	1.403544	0.08249497	0.4060066	1.0	2360	tags=62%, list=48%, signal=115%	
GOMF_SINGLE_STRANDED_DNA_BINDING	GOMF_SINGLE_STRANDED_DNA_BINDING		76	0.24802634	1.4025922	0.09127789	0.40717715	1.0	1901	tags=47%, list=38%, signal=76%	
GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE		26	0.32340905	1.402396	0.101750545	0.4068494	1.0	185	tags=15%, list=4%, signal=16%	
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		23	0.3365701	1.4023602	0.110367894	0.40622056	1.0	1807	tags=52%, list=36%, signal=82%	
GOBP_PROTEIN_FOLDING	GOBP_PROTEIN_FOLDING		114	0.23772626	1.4021726	0.06212425	0.40592712	1.0	2511	tags=65%, list=51%, signal=128%	
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY		99	0.24073884	1.4016855	0.064386316	0.40626234	1.0	1195	tags=33%, list=24%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		19	0.3541549	1.4016063	0.107101284	0.40572387	1.0	744	tags=32%, list=15%, signal=37%	
GOBP_RRNA_TRANSCRIPTION	GOBP_RRNA_TRANSCRIPTION		24	0.33397976	1.3992707	0.122651935	0.40988666	1.0	1923	tags=63%, list=39%, signal=102%	
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		95	0.24068677	1.3989202	0.07444668	0.4098687	1.0	1143	tags=32%, list=23%, signal=40%	
GOBP_EPITHELIAL_CELL_DEVELOPMENT	GOBP_EPITHELIAL_CELL_DEVELOPMENT		53	0.2651849	1.398618	0.10183299	0.40976176	1.0	357	tags=11%, list=7%, signal=12%	
GOBP_EPITHELIUM_DEVELOPMENT	GOBP_EPITHELIUM_DEVELOPMENT		286	0.20922187	1.3978999	0.02	0.41060755	1.0	783	tags=19%, list=16%, signal=21%	
GOMF_HISTONE_DEACETYLASE_BINDING	GOMF_HISTONE_DEACETYLASE_BINDING		42	0.28409743	1.3978006	0.1086262	0.4100943	1.0	351	tags=17%, list=7%, signal=18%	
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS		23	0.33283806	1.3948683	0.13687783	0.4155481	1.0	2381	tags=74%, list=48%, signal=141%	
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION	GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION		24	0.33214277	1.3933818	0.11594203	0.41786253	1.0	2063	tags=67%, list=42%, signal=114%	
GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION		15	0.38028932	1.3919405	0.12841855	0.4201908	1.0	1820	tags=67%, list=37%, signal=105%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION		15	0.38348877	1.3918661	0.1411902	0.41961887	1.0	768	tags=33%, list=15%, signal=39%	
GOBP_CALCIUM_ION_HOMEOSTASIS	GOBP_CALCIUM_ION_HOMEOSTASIS		67	0.25565615	1.3889991	0.1010101	0.4249888	1.0	1849	tags=48%, list=37%, signal=75%	
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY		29	0.31010062	1.3887292	0.12087912	0.4248084	1.0	920	tags=28%, list=19%, signal=34%	
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY		22	0.33680657	1.3882345	0.123734534	0.42514014	1.0	506	tags=27%, list=10%, signal=30%	
GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION		21	0.34533104	1.3851477	0.11525424	0.43089086	1.0	262	tags=19%, list=5%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS		18	0.36311913	1.3848807	0.11484919	0.43074873	1.0	688	tags=33%, list=14%, signal=39%	
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT		47	0.27236426	1.3839941	0.11776859	0.43184	1.0	1552	tags=43%, list=31%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		29	0.3123195	1.3833599	0.11111111	0.43246847	1.0	768	tags=34%, list=15%, signal=41%	
GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		46	0.2710135	1.381577	0.1112277	0.43574008	1.0	2735	tags=76%, list=55%, signal=168%	
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION		19	0.3554366	1.380347	0.14318442	0.4376956	1.0	725	tags=32%, list=15%, signal=37%	
GOMF_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		15	0.3762902	1.3793759	0.13356562	0.4390863	1.0	1745	tags=60%, list=35%, signal=92%	
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY		15	0.37760097	1.3791757	0.11401425	0.4387759	1.0	20	tags=13%, list=0%, signal=13%	
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION		107	0.23593166	1.378946	0.07107107	0.43849543	1.0	529	tags=19%, list=11%, signal=20%	
GOBP_SENSORY_SYSTEM_DEVELOPMENT	GOBP_SENSORY_SYSTEM_DEVELOPMENT		73	0.25089327	1.3768449	0.10040568	0.442405	1.0	1702	tags=41%, list=34%, signal=62%	
GOBP_VITAMIN_METABOLIC_PROCESS	GOBP_VITAMIN_METABOLIC_PROCESS		28	0.31076053	1.376682	0.1308615	0.44205222	1.0	2017	tags=57%, list=41%, signal=96%	
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS		17	0.36533543	1.3760457	0.12529002	0.44266632	1.0	559	tags=29%, list=11%, signal=33%	
GOBP_OSTEOBLAST_DIFFERENTIATION	GOBP_OSTEOBLAST_DIFFERENTIATION		35	0.29188007	1.375104	0.13559322	0.44404426	1.0	412	tags=14%, list=8%, signal=15%	
GOMF_GROWTH_FACTOR_BINDING	GOMF_GROWTH_FACTOR_BINDING		26	0.31623986	1.3749442	0.12431243	0.44365114	1.0	741	tags=27%, list=15%, signal=31%	
GOBP_REGULATION_OF_HEART_CONTRACTION	GOBP_REGULATION_OF_HEART_CONTRACTION		31	0.30041963	1.3740326	0.13834423	0.4448725	1.0	820	tags=32%, list=17%, signal=38%	
GOBP_T_CELL_MEDIATED_IMMUNITY	GOBP_T_CELL_MEDIATED_IMMUNITY		15	0.37857884	1.3724147	0.13475177	0.4475872	1.0	777	tags=33%, list=16%, signal=39%	
