NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		106	0.21458201	1.1997416	0.21721722	0.8974507	1.0	1616	tags=42%, list=35%, signal=64%	
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY		28	0.28515574	1.1995465	0.26539278	0.8966612	1.0	3025	tags=89%, list=65%, signal=255%	
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		40	0.25848618	1.198959	0.26068822	0.8972811	1.0	1715	tags=50%, list=37%, signal=79%	
GOCC_PML_BODY	GOCC_PML_BODY		40	0.26341668	1.1988616	0.26652893	0.8961225	1.0	2406	tags=68%, list=52%, signal=139%	
GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION		22	0.30556843	1.197879	0.25749168	0.8982516	1.0	2938	tags=91%, list=63%, signal=247%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		34	0.26450124	1.1978239	0.25237593	0.8969734	1.0	1178	tags=38%, list=25%, signal=51%	
GOBP_SEXUAL_REPRODUCTION	GOBP_SEXUAL_REPRODUCTION		223	0.19577949	1.1966127	0.165	0.899907	1.0	1278	tags=32%, list=28%, signal=42%	
GOBP_BONE_DEVELOPMENT	GOBP_BONE_DEVELOPMENT		40	0.2533159	1.196435	0.24506749	0.89903885	1.0	2600	tags=73%, list=56%, signal=164%	
GOMF_RNA_METHYLTRANSFERASE_ACTIVITY	GOMF_RNA_METHYLTRANSFERASE_ACTIVITY		31	0.27467662	1.1963264	0.25398514	0.89793926	1.0	311	tags=10%, list=7%, signal=10%	
GOBP_DNA_REPLICATION	GOBP_DNA_REPLICATION		128	0.21032782	1.1962932	0.208	0.8965459	1.0	1923	tags=49%, list=41%, signal=82%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS		62	0.2355375	1.1962396	0.23535353	0.8952448	1.0	1642	tags=48%, list=35%, signal=74%	
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS		40	0.25878084	1.1959988	0.25104168	0.8946906	1.0	2940	tags=85%, list=63%, signal=230%	
GOBP_NEUTROPHIL_CHEMOTAXIS	GOBP_NEUTROPHIL_CHEMOTAXIS		15	0.3418911	1.1953771	0.24497041	0.895433	1.0	556	tags=27%, list=12%, signal=30%	
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE		150	0.20798606	1.1948193	0.198	0.8960423	1.0	1281	tags=37%, list=28%, signal=49%	
GOMF_AMINO_ACID_BINDING	GOMF_AMINO_ACID_BINDING		17	0.32686377	1.1944944	0.2603211	0.8958228	1.0	1855	tags=65%, list=40%, signal=107%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY		19	0.31433088	1.1940451	0.26953566	0.8960049	1.0	1379	tags=47%, list=30%, signal=67%	
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	GOBP_EMBRYONIC_ORGAN_DEVELOPMENT		66	0.2317095	1.193561	0.2479757	0.8964471	1.0	808	tags=24%, list=17%, signal=29%	
GOBP_SPERMATID_DIFFERENTIATION	GOBP_SPERMATID_DIFFERENTIATION		31	0.26884836	1.1933011	0.25933832	0.89591324	1.0	1144	tags=35%, list=25%, signal=47%	
GOBP_CARTILAGE_DEVELOPMENT	GOBP_CARTILAGE_DEVELOPMENT		20	0.3094758	1.1927141	0.2757062	0.8965732	1.0	2547	tags=80%, list=55%, signal=177%	
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		104	0.21537475	1.1921917	0.24448898	0.8969432	1.0	1234	tags=28%, list=27%, signal=37%	
GOBP_DENDRITE_DEVELOPMENT	GOBP_DENDRITE_DEVELOPMENT		79	0.22102135	1.191964	0.23481782	0.89635706	1.0	587	tags=18%, list=13%, signal=20%	
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY		28	0.27725807	1.1914362	0.2580645	0.89686024	1.0	439	tags=18%, list=9%, signal=20%	
GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY	GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY		26	0.28665158	1.18975	0.26138827	0.9015362	1.0	1746	tags=54%, list=38%, signal=86%	
GOBP_CHEMICAL_HOMEOSTASIS	GOBP_CHEMICAL_HOMEOSTASIS		231	0.19541338	1.1896763	0.172	0.9003591	1.0	502	tags=16%, list=11%, signal=17%	
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		36	0.25819516	1.1891809	0.25729167	0.9006426	1.0	2228	tags=61%, list=48%, signal=117%	
GOMF_SNORNA_BINDING	GOMF_SNORNA_BINDING		26	0.28003126	1.186454	0.2728273	0.9090751	1.0	2298	tags=69%, list=50%, signal=136%	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION		54	0.23772629	1.1860533	0.26687115	0.90902275	1.0	1715	tags=46%, list=37%, signal=73%	
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		120	0.21027866	1.1857722	0.225	0.9086649	1.0	1281	tags=37%, list=28%, signal=49%	
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX		80	0.22328652	1.185612	0.25377643	0.90776455	1.0	2482	tags=65%, list=54%, signal=137%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		24	0.29727766	1.1852176	0.27323008	0.90775836	1.0	1715	tags=54%, list=37%, signal=86%	
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION	GOBP_NUCLEAR_ENVELOPE_ORGANIZATION		36	0.25964066	1.1833944	0.27444795	0.91299886	1.0	1876	tags=56%, list=40%, signal=93%	
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	GOBP_ANIMAL_ORGAN_MORPHOGENESIS		164	0.20091942	1.1833156	0.208	0.91181487	1.0	867	tags=24%, list=19%, signal=28%	
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS		22	0.3004552	1.1828451	0.26224157	0.91209966	1.0	1497	tags=50%, list=32%, signal=73%	
GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT		28	0.27496877	1.1825622	0.26048565	0.91163385	1.0	2450	tags=75%, list=53%, signal=158%	
GOBP_REGULATION_OF_PROTEIN_STABILITY	GOBP_REGULATION_OF_PROTEIN_STABILITY		154	0.20251058	1.1824733	0.211	0.91053265	1.0	1652	tags=44%, list=36%, signal=65%	
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS		32	0.26657832	1.1810975	0.26537216	0.9141757	1.0	2232	tags=66%, list=48%, signal=126%	
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT		52	0.23801519	1.1809189	0.26891616	0.91343033	1.0	1312	tags=37%, list=28%, signal=50%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		26	0.28174168	1.1800728	0.2736954	0.9151174	1.0	1483	tags=46%, list=32%, signal=67%	
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	GOBP_POLYOL_BIOSYNTHETIC_PROCESS		16	0.32843176	1.1791093	0.2803298	0.9171486	1.0	376	tags=19%, list=8%, signal=20%	
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		57	0.23175003	1.1787059	0.26930895	0.91722393	1.0	1642	tags=47%, list=35%, signal=72%	
GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY		21	0.29886138	1.1785631	0.26417235	0.9162941	1.0	2066	tags=67%, list=45%, signal=120%	
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION		64	0.2291043	1.1785437	0.2626775	0.91492033	1.0	1211	tags=38%, list=26%, signal=50%	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		68	0.2301433	1.1784656	0.25126645	0.91376275	1.0	2378	tags=65%, list=51%, signal=131%	
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY		32	0.264115	1.1776352	0.28042328	0.9153474	1.0	1881	tags=56%, list=41%, signal=94%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS		25	0.28077376	1.1775757	0.2964989	0.9141334	1.0	1488	tags=44%, list=32%, signal=64%	
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS		17	0.31706727	1.1774914	0.27346465	0.9129951	1.0	1499	tags=47%, list=32%, signal=69%	
GOBP_REGULATION_OF_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_REPLICATION		58	0.23440692	1.1772803	0.26530612	0.9123328	1.0	1255	tags=38%, list=27%, signal=51%	
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING		17	0.31983218	1.1767364	0.27114716	0.9129064	1.0	2084	tags=71%, list=45%, signal=128%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY		57	0.23214047	1.1766886	0.26564103	0.9116734	1.0	799	tags=26%, list=17%, signal=31%	
GOMF_RIBOSOME_BINDING	GOMF_RIBOSOME_BINDING		74	0.22116013	1.176193	0.259334	0.9120735	1.0	1195	tags=34%, list=26%, signal=45%	
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS		19	0.31280896	1.1756228	0.26440677	0.9126892	1.0	2156	tags=68%, list=46%, signal=127%	
GOBP_NOTCH_SIGNALING_PATHWAY	GOBP_NOTCH_SIGNALING_PATHWAY		36	0.2609056	1.1750829	0.27830687	0.9132798	1.0	1320	tags=36%, list=28%, signal=50%	
GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY	GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY		26	0.28110883	1.1749507	0.26091704	0.91233134	1.0	1348	tags=42%, list=29%, signal=59%	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		41	0.24865791	1.1745516	0.26804122	0.91241163	1.0	649	tags=22%, list=14%, signal=25%	
GOMF_MICROTUBULE_BINDING	GOMF_MICROTUBULE_BINDING		87	0.21568613	1.1741648	0.2708963	0.91241866	1.0	495	tags=17%, list=11%, signal=19%	
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY		23	0.29148877	1.1740822	0.28331468	0.9113187	1.0	1445	tags=48%, list=31%, signal=69%	
GOCC_U2_SNRNP	GOCC_U2_SNRNP		21	0.29886138	1.1736546	0.28295454	0.9114767	1.0	2066	tags=67%, list=45%, signal=120%	
GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY	GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY		110	0.20921525	1.1726694	0.25877634	0.9136759	1.0	1962	tags=50%, list=42%, signal=85%	
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING	GOMF_SEQUENCE_SPECIFIC_DNA_BINDING		236	0.19321673	1.1725199	0.17	0.9128272	1.0	1625	tags=40%, list=35%, signal=58%	
GOBP_RESPONSE_TO_GAMMA_RADIATION	GOBP_RESPONSE_TO_GAMMA_RADIATION		28	0.27363977	1.1718341	0.2857143	0.91393584	1.0	1505	tags=46%, list=32%, signal=68%	
GOBP_GLUCAN_METABOLIC_PROCESS	GOBP_GLUCAN_METABOLIC_PROCESS		27	0.2801827	1.1714467	0.2861771	0.91394573	1.0	1782	tags=56%, list=38%, signal=90%	
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY		17	0.31587246	1.1714134	0.28554642	0.91268086	1.0	1269	tags=41%, list=27%, signal=56%	
GOBP_RECOMBINATIONAL_REPAIR	GOBP_RECOMBINATIONAL_REPAIR		71	0.22234818	1.1712846	0.2900302	0.91173065	1.0	2134	tags=58%, list=46%, signal=105%	
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX		70	0.22128394	1.1712674	0.26183283	0.9104152	1.0	2066	tags=54%, list=45%, signal=96%	
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS		24	0.28805274	1.1709554	0.28236607	0.91020644	1.0	1642	tags=54%, list=35%, signal=83%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		16	0.32830393	1.1705004	0.2897196	0.9105099	1.0	1174	tags=44%, list=25%, signal=58%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		36	0.25643912	1.170324	0.2854145	0.90978307	1.0	2097	tags=58%, list=45%, signal=106%	
GOBP_DENDRITIC_SPINE_DEVELOPMENT	GOBP_DENDRITIC_SPINE_DEVELOPMENT		37	0.25784144	1.1696557	0.29113925	0.91077137	1.0	759	tags=22%, list=16%, signal=26%	
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION		23	0.2849892	1.1695901	0.28318584	0.9096742	1.0	856	tags=30%, list=18%, signal=37%	
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	GOBP_ADULT_LOCOMOTORY_BEHAVIOR		27	0.27819562	1.1689026	0.2837109	0.91086936	1.0	1876	tags=59%, list=40%, signal=99%	
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		19	0.30595163	1.1680131	0.27647716	0.9126499	1.0	2530	tags=79%, list=55%, signal=173%	
GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING	GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING		18	0.3157763	1.1675469	0.29473683	0.9129834	1.0	1830	tags=61%, list=39%, signal=101%	
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT	GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT		16	0.32503146	1.1670058	0.29896906	0.9135378	1.0	1412	tags=50%, list=30%, signal=72%	
GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION		235	0.19247515	1.1669996	0.195	0.91219646	1.0	1810	tags=46%, list=39%, signal=72%	
GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT		23	0.28878134	1.1664555	0.29477197	0.9127188	1.0	714	tags=30%, list=15%, signal=36%	
GOBP_RNA_CATABOLIC_PROCESS	GOBP_RNA_CATABOLIC_PROCESS		174	0.19525836	1.1661373	0.224	0.9124271	1.0	1992	tags=49%, list=43%, signal=83%	
GOCC_MITOTIC_SPINDLE	GOCC_MITOTIC_SPINDLE		78	0.22032875	1.1655749	0.26417005	0.9130907	1.0	1411	tags=38%, list=30%, signal=54%	
GOMF_RNA_ENDONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	GOMF_RNA_ENDONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS		17	0.31706727	1.1647013	0.28372094	0.9148825	1.0	1499	tags=47%, list=32%, signal=69%	
GOMF_INORGANIC_MOLECULAR_ENTITY_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_INORGANIC_MOLECULAR_ENTITY_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		104	0.21073821	1.1637968	0.24120604	0.9167723	1.0	1616	tags=42%, list=35%, signal=63%	
GOBP_LUNG_MORPHOGENESIS	GOBP_LUNG_MORPHOGENESIS		17	0.30904078	1.1621468	0.28045976	0.9212675	1.0	2555	tags=76%, list=55%, signal=170%	
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS		24	0.28470185	1.162023	0.28713968	0.9203358	1.0	337	tags=17%, list=7%, signal=18%	
GOBP_ORGANIC_ANION_TRANSPORT	GOBP_ORGANIC_ANION_TRANSPORT		73	0.22373477	1.1610732	0.27676767	0.9224264	1.0	1738	tags=47%, list=37%, signal=73%	
GOBP_APOPTOTIC_SIGNALING_PATHWAY	GOBP_APOPTOTIC_SIGNALING_PATHWAY		188	0.1933395	1.1596872	0.215	0.92610425	1.0	1281	tags=34%, list=28%, signal=45%	
GOBP_INSULIN_SECRETION	GOBP_INSULIN_SECRETION		41	0.24841532	1.1582428	0.2815735	0.9299938	1.0	191	tags=12%, list=4%, signal=13%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		58	0.22994833	1.1572546	0.28936607	0.9322185	1.0	2254	tags=60%, list=49%, signal=116%	
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION		22	0.286752	1.1561038	0.29139072	0.9350078	1.0	393	tags=18%, list=8%, signal=20%	
GOBP_DOSAGE_COMPENSATION	GOBP_DOSAGE_COMPENSATION		16	0.319152	1.1559933	0.29446408	0.9340247	1.0	1074	tags=44%, list=23%, signal=57%	
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS		107	0.20800659	1.1557786	0.2765531	0.9334266	1.0	1973	tags=51%, list=43%, signal=87%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION		15	0.32485303	1.1544437	0.29326922	0.93690586	1.0	1593	tags=53%, list=34%, signal=81%	
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS		91	0.2133892	1.1539153	0.28385156	0.9374174	1.0	2946	tags=77%, list=64%, signal=207%	
GOBP_DNA_REPLICATION_INITIATION	GOBP_DNA_REPLICATION_INITIATION		21	0.2982954	1.1537541	0.29717514	0.93662244	1.0	1451	tags=48%, list=31%, signal=69%	
GOBP_NADPH_REGENERATION	GOBP_NADPH_REGENERATION		16	0.3202854	1.153427	0.29024675	0.93640333	1.0	2156	tags=69%, list=46%, signal=128%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS		23	0.287921	1.1533989	0.3037694	0.93514407	1.0	2134	tags=65%, list=46%, signal=120%	
GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY	GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY		119	0.20303023	1.1526315	0.250501	0.9365594	1.0	1243	tags=35%, list=27%, signal=47%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION		30	0.26457697	1.1514574	0.29850745	0.93941504	1.0	1482	tags=43%, list=32%, signal=63%	
GOBP_DNA_METABOLIC_PROCESS	GOBP_DNA_METABOLIC_PROCESS		424	0.17997092	1.1513968	0.187	0.9382412	1.0	1535	tags=38%, list=33%, signal=52%	
GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT	GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT		52	0.23368835	1.151215	0.2976313	0.9375067	1.0	322	tags=15%, list=7%, signal=16%	
GOBP_PEPTIDYL_LYSINE_METHYLATION	GOBP_PEPTIDYL_LYSINE_METHYLATION		15	0.33023626	1.1498454	0.31103286	0.9410614	1.0	707	tags=33%, list=15%, signal=39%	
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1		15	0.32761124	1.1498109	0.2848904	0.93983287	1.0	234	tags=20%, list=5%, signal=21%	
GOMF_METALLOPEPTIDASE_ACTIVITY	GOMF_METALLOPEPTIDASE_ACTIVITY		36	0.25919288	1.1487662	0.29915434	0.9422832	1.0	2048	tags=61%, list=44%, signal=109%	
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		32	0.26248604	1.1483476	0.3046709	0.942493	1.0	2342	tags=66%, list=51%, signal=132%	
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION	GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION		364	0.18046495	1.1481395	0.181	0.94185543	1.0	1307	tags=32%, list=28%, signal=41%	
GOBP_FIBROBLAST_MIGRATION	GOBP_FIBROBLAST_MIGRATION		24	0.28548524	1.1462469	0.30879122	0.94727194	1.0	1173	tags=42%, list=25%, signal=55%	
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS		30	0.2643391	1.1457026	0.30744338	0.9478955	1.0	3125	tags=90%, list=67%, signal=274%	
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES		358	0.18296862	1.145697	0.196	0.9465554	1.0	1458	tags=35%, list=31%, signal=48%	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS		142	0.19933684	1.1451741	0.279	0.94709414	1.0	1794	tags=47%, list=39%, signal=75%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION		19	0.30433047	1.1442267	0.3096847	0.94905806	1.0	2449	tags=74%, list=53%, signal=156%	
GOBP_DEFENSE_RESPONSE	GOBP_DEFENSE_RESPONSE		319	0.18235007	1.1438252	0.198	0.9491306	1.0	1713	tags=43%, list=37%, signal=63%	
GOMF_MONOCARBOXYLIC_ACID_BINDING	GOMF_MONOCARBOXYLIC_ACID_BINDING		23	0.28264615	1.1429114	0.30043858	0.95112747	1.0	482	tags=17%, list=10%, signal=19%	
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS		143	0.19574937	1.142404	0.27	0.95162475	1.0	2049	tags=50%, list=44%, signal=87%	
GOBP_TUBE_FORMATION	GOBP_TUBE_FORMATION		39	0.2430021	1.1423258	0.3183246	0.9505806	1.0	1031	tags=28%, list=22%, signal=36%	
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS		109	0.20298629	1.1421814	0.30360723	0.94977546	1.0	1993	tags=51%, list=43%, signal=88%	
GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY	GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY		235	0.18693052	1.1416991	0.24924925	0.95016855	1.0	1804	tags=44%, list=39%, signal=68%	
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	GOBP_CELLULAR_KETONE_METABOLIC_PROCESS		50	0.23568638	1.1403846	0.315519	0.9533566	1.0	2156	tags=60%, list=46%, signal=111%	
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS		45	0.2364702	1.1398195	0.3364293	0.9540978	1.0	2185	tags=60%, list=47%, signal=112%	
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN		43	0.23917313	1.1395174	0.32024795	0.95387685	1.0	2250	tags=63%, list=49%, signal=121%	
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION		20	0.2984583	1.139205	0.3065442	0.95361996	1.0	2938	tags=90%, list=63%, signal=245%	
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION		78	0.21236326	1.1383241	0.3027245	0.9555222	1.0	1458	tags=38%, list=31%, signal=55%	
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS		50	0.2380661	1.1383176	0.3220859	0.95420414	1.0	1976	tags=52%, list=43%, signal=90%	
